nome,sobrenome,email,cargo_id,aeroporto_base_id,data_contratacao,salario,ativo,numero_identificacao
Luiz Henrique,Monteiro,luiz henrique.monteiro.func234@aeroporto.com.br,466,2990,2015-11-19,33208.03,True,FUNC-000235
Cauã,Mendes,cauã.mendes.func235@aeroporto.com.br,878,83,2018-04-30,12818.36,True,FUNC-000236
Laura,da Mota,laura.da mota.func236@aeroporto.com.br,654,4023,2016-06-25,7781.34,True,FUNC-000237
Alícia,Camargo,alícia.camargo.func237@aeroporto.com.br,597,344,2012-04-01,27441.69,True,FUNC-000238
Gabriela,Campos,gabriela.campos.func238@aeroporto.com.br,244,1827,2021-03-04,26432.43,True,FUNC-000239
Lucas Gabriel,Aparecida,lucas gabriel.aparecida.func239@aeroporto.com.br,749,4877,2020-02-23,6573.62,True,FUNC-000240
Ana Lívia,Sá,ana lívia.sá.func240@aeroporto.com.br,662,3135,2012-08-01,8096.97,True,FUNC-000241
João Guilherme,Casa Grande,joão guilherme.casa grande.func241@aeroporto.com.br,597,1651,2013-12-08,21442.58,True,FUNC-000242
Brayan,Silva,brayan.silva.func242@aeroporto.com.br,1,545,2015-06-16,13247.44,True,FUNC-000243
Valentina,Monteiro,valentina.monteiro.func243@aeroporto.com.br,652,2163,2023-01-25,5173.15,True,FUNC-000244
Luana,Machado,luana.machado.func244@aeroporto.com.br,348,184,2014-12-13,15709.31,True,FUNC-000245
Sophie,Siqueira,sophie.siqueira.func245@aeroporto.com.br,291,4713,2016-07-25,20732.45,True,FUNC-000246
João Guilherme,Pacheco,joão guilherme.pacheco.func246@aeroporto.com.br,811,818,2023-11-01,12543.45,True,FUNC-000247
Davi Lucca,Moraes,davi lucca.moraes.func247@aeroporto.com.br,122,1536,2016-08-24,21775.02,True,FUNC-000248
Gabrielly,Teixeira,gabrielly.teixeira.func248@aeroporto.com.br,964,1453,2013-01-14,32258.84,True,FUNC-000249
João Miguel,Carvalho,joão miguel.carvalho.func249@aeroporto.com.br,794,4706,2015-07-19,24765.35,True,FUNC-000250
Henrique,Montenegro,henrique.montenegro.func250@aeroporto.com.br,849,4114,2013-09-20,15602.76,True,FUNC-000251
Ana Clara,Souza,ana clara.souza.func251@aeroporto.com.br,264,82,2017-08-16,13262.48,True,FUNC-000252
Gael,Sousa,gael.sousa.func252@aeroporto.com.br,140,4213,2016-04-10,8000.64,True,FUNC-000253
Bernardo,Sousa,bernardo.sousa.func253@aeroporto.com.br,761,364,2025-05-08,34609.09,True,FUNC-000254
Juliana,Vargas,juliana.vargas.func254@aeroporto.com.br,674,4628,2017-09-08,10209.76,True,FUNC-000255
Ravy,da Rocha,ravy.da rocha.func255@aeroporto.com.br,530,4298,2012-02-17,7196.45,True,FUNC-000256
Lucas,Pinto,lucas.pinto.func256@aeroporto.com.br,519,2554,2025-11-22,15683.82,True,FUNC-000257
Luiz Miguel,Gonçalves,luiz miguel.gonçalves.func257@aeroporto.com.br,910,4051,2017-12-26,30574.52,True,FUNC-000258
Maysa,Rocha,maysa.rocha.func258@aeroporto.com.br,155,4948,2015-02-14,27852.25,True,FUNC-000259
Heitor,Lima,heitor.lima.func259@aeroporto.com.br,669,2377,2019-02-12,4314.54,True,FUNC-000260
Sophia,Porto,sophia.porto.func260@aeroporto.com.br,688,561,2017-04-25,16614.05,False,FUNC-000261
Benjamin,das Neves,benjamin.das neves.func261@aeroporto.com.br,408,147,2014-08-17,24552.73,True,FUNC-000262
Maya,Teixeira,maya.teixeira.func262@aeroporto.com.br,549,4831,2015-11-30,24614.14,True,FUNC-000263
Allana,da Costa,allana.da costa.func263@aeroporto.com.br,731,2285,2012-08-02,32499.36,True,FUNC-000264
Maitê,Sales,maitê.sales.func264@aeroporto.com.br,393,4695,2017-08-11,29693.74,True,FUNC-000265
Valentim,Carvalho,valentim.carvalho.func265@aeroporto.com.br,160,1385,2015-03-27,4914.55,True,FUNC-000266
Maria,Cassiano,maria.cassiano.func266@aeroporto.com.br,231,2082,2020-02-25,4574.58,False,FUNC-000267
Antony,Caldeira,antony.caldeira.func267@aeroporto.com.br,933,4900,2023-08-04,18426.94,True,FUNC-000268
Marina,Almeida,marina.almeida.func268@aeroporto.com.br,80,1403,2025-05-12,9599.95,True,FUNC-000269
Camila,Sousa,camila.sousa.func269@aeroporto.com.br,795,3365,2014-05-06,8525.11,True,FUNC-000270
Nina,da Cunha,nina.da cunha.func270@aeroporto.com.br,302,2956,2017-06-09,6713.53,True,FUNC-000271
Ravi Lucca,Ribeiro,ravi lucca.ribeiro.func271@aeroporto.com.br,767,3556,2012-12-30,4713.05,True,FUNC-000272
Igor,Fogaça,igor.fogaça.func272@aeroporto.com.br,337,241,2024-06-19,30145.8,True,FUNC-000273
Sarah,Marques,sarah.marques.func273@aeroporto.com.br,137,4257,2012-02-23,4353.79,True,FUNC-000274
Maria Alice,Peixoto,maria alice.peixoto.func274@aeroporto.com.br,575,4295,2012-10-05,25256.72,True,FUNC-000275
Vinicius,Novaes,vinicius.novaes.func275@aeroporto.com.br,753,1591,2023-05-07,32230.03,True,FUNC-000276
Heitor,Sales,heitor.sales.func276@aeroporto.com.br,677,2408,2022-11-15,24925.33,True,FUNC-000277
Marcos Vinicius,Pereira,marcos vinicius.pereira.func277@aeroporto.com.br,896,1528,2020-03-26,21997.72,True,FUNC-000278
Luan,Pacheco,luan.pacheco.func278@aeroporto.com.br,634,1237,2020-02-28,8946.28,True,FUNC-000279
Dom,Pires,dom.pires.func279@aeroporto.com.br,340,1631,2011-07-13,15014.77,True,FUNC-000280
Olívia,Gonçalves,olívia.gonçalves.func280@aeroporto.com.br,533,3388,2012-02-12,5334.02,False,FUNC-000281
Ana Júlia,da Mata,ana júlia.da mata.func281@aeroporto.com.br,248,1333,2022-02-19,34295.47,True,FUNC-000282
Gael Henrique,Ferreira,gael henrique.ferreira.func282@aeroporto.com.br,420,2422,2021-06-12,19312.16,True,FUNC-000283
Pietro,Moura,pietro.moura.func283@aeroporto.com.br,410,4349,2017-01-03,11506.01,True,FUNC-000284
Cauê,Pastor,cauê.pastor.func284@aeroporto.com.br,75,3511,2020-07-25,11883.7,True,FUNC-000285
Diego,Moreira,diego.moreira.func285@aeroporto.com.br,76,1033,2012-07-26,21190.82,True,FUNC-000286
Alana,Pacheco,alana.pacheco.func286@aeroporto.com.br,118,2,2017-11-01,13985.53,True,FUNC-000287
Kamilly,da Mata,kamilly.da mata.func287@aeroporto.com.br,479,3959,2022-05-20,28411.71,True,FUNC-000288
Emanuella,Cunha,emanuella.cunha.func288@aeroporto.com.br,785,2699,2015-07-07,18451.79,True,FUNC-000289
Maria Alice,Brito,maria alice.brito.func289@aeroporto.com.br,763,2883,2023-11-01,6093.06,True,FUNC-000290
Anna Liz,Pastor,anna liz.pastor.func290@aeroporto.com.br,644,3493,2019-05-31,4604.77,True,FUNC-000291
Vinicius,Vieira,vinicius.vieira.func291@aeroporto.com.br,172,4429,2015-04-30,5795.29,True,FUNC-000292
Raul,Correia,raul.correia.func292@aeroporto.com.br,196,3508,2016-06-28,18662.72,True,FUNC-000293
Oliver,Vieira,oliver.vieira.func293@aeroporto.com.br,194,4909,2016-01-21,4971.76,True,FUNC-000294
Diego,Campos,diego.campos.func294@aeroporto.com.br,823,1414,2024-07-15,12330.52,True,FUNC-000295
Mirella,Cavalcanti,mirella.cavalcanti.func295@aeroporto.com.br,487,973,2022-04-03,26979.13,True,FUNC-000296
Eloá,Ramos,eloá.ramos.func296@aeroporto.com.br,107,5,2013-03-01,4341.9,True,FUNC-000297
Alana,Nascimento,alana.nascimento.func297@aeroporto.com.br,656,3861,2018-03-20,5695.82,True,FUNC-000298
Theodoro,Alves,theodoro.alves.func298@aeroporto.com.br,91,3762,2024-11-25,3278.03,True,FUNC-000299
João Pedro,Cavalcante,joão pedro.cavalcante.func299@aeroporto.com.br,381,1882,2021-05-22,25597.51,True,FUNC-000300
Vinicius,Ramos,vinicius.ramos.func300@aeroporto.com.br,782,178,2019-12-16,6807.31,True,FUNC-000301
Rhavi,Araújo,rhavi.araújo.func301@aeroporto.com.br,545,4808,2023-03-11,18301.07,True,FUNC-000302
Kaique,Ramos,kaique.ramos.func302@aeroporto.com.br,494,3303,2013-11-04,17781.15,True,FUNC-000303
Antony,Sousa,antony.sousa.func303@aeroporto.com.br,730,2720,2016-07-26,16390.93,True,FUNC-000304
Rafaela,Macedo,rafaela.macedo.func304@aeroporto.com.br,330,1908,2014-04-23,23251.77,True,FUNC-000305
Sara,Machado,sara.machado.func305@aeroporto.com.br,134,4012,2016-08-29,11902.93,False,FUNC-000306
Rael,Rezende,rael.rezende.func306@aeroporto.com.br,396,1750,2021-11-22,25569.55,True,FUNC-000307
Alexia,Correia,alexia.correia.func307@aeroporto.com.br,187,2427,2023-02-26,9098.81,True,FUNC-000308
Clara,Novais,clara.novais.func308@aeroporto.com.br,469,958,2018-01-21,5590.48,True,FUNC-000309
João Gabriel,Campos,joão gabriel.campos.func309@aeroporto.com.br,874,1555,2015-06-24,17816.86,True,FUNC-000310
Joaquim,Nascimento,joaquim.nascimento.func310@aeroporto.com.br,902,1990,2022-04-22,21166.46,True,FUNC-000311
Vitor Hugo,Barros,vitor hugo.barros.func311@aeroporto.com.br,921,4108,2023-08-22,8931.06,True,FUNC-000312
Bruno,Silveira,bruno.silveira.func312@aeroporto.com.br,650,2545,2019-07-20,21037.76,True,FUNC-000313
Igor,Porto,igor.porto.func313@aeroporto.com.br,830,3486,2018-12-28,17034.26,True,FUNC-000314
Carlos Eduardo,Nunes,carlos eduardo.nunes.func314@aeroporto.com.br,976,4353,2020-11-12,7731.82,True,FUNC-000315
Sophie,Gonçalves,sophie.gonçalves.func315@aeroporto.com.br,452,1222,2025-08-14,21744.98,True,FUNC-000316
Evelyn,Oliveira,evelyn.oliveira.func316@aeroporto.com.br,122,2450,2020-04-03,14936.74,True,FUNC-000317
Clarice,da Rosa,clarice.da rosa.func317@aeroporto.com.br,417,364,2012-08-13,7930.83,True,FUNC-000318
Marina,Vasconcelos,marina.vasconcelos.func318@aeroporto.com.br,700,2492,2014-12-07,8915.14,True,FUNC-000319
Luiz Henrique,Correia,luiz henrique.correia.func319@aeroporto.com.br,994,3230,2016-06-09,26464.63,True,FUNC-000320
Levi,Farias,levi.farias.func320@aeroporto.com.br,242,4168,2013-07-16,31689.49,True,FUNC-000321
Miguel,Montenegro,miguel.montenegro.func321@aeroporto.com.br,556,517,2024-12-25,17939.95,False,FUNC-000322
Luiza,Campos,luiza.campos.func322@aeroporto.com.br,212,765,2018-11-21,10850.74,True,FUNC-000323
Antonella,Ramos,antonella.ramos.func323@aeroporto.com.br,836,637,2016-10-23,18809.32,True,FUNC-000324
Larissa,Duarte,larissa.duarte.func324@aeroporto.com.br,90,3491,2012-07-09,20098.19,True,FUNC-000325
Maria Clara,Costela,maria clara.costela.func325@aeroporto.com.br,701,3112,2022-05-30,18450.17,True,FUNC-000326
Valentim,Cavalcante,valentim.cavalcante.func326@aeroporto.com.br,235,1028,2018-03-30,30908.26,True,FUNC-000327
Kevin,Sousa,kevin.sousa.func327@aeroporto.com.br,931,3287,2011-12-18,7915.58,True,FUNC-000328
Lavínia,Caldeira,lavínia.caldeira.func328@aeroporto.com.br,711,4307,2021-02-16,21558.99,True,FUNC-000329
Ana Beatriz,Sousa,ana beatriz.sousa.func329@aeroporto.com.br,678,3972,2015-02-28,4593.94,True,FUNC-000330
Vinicius,Moreira,vinicius.moreira.func330@aeroporto.com.br,403,15,2017-10-16,9622.79,True,FUNC-000331
Lucas,Alves,lucas.alves.func331@aeroporto.com.br,707,2377,2024-07-13,21879.23,True,FUNC-000332
Eduarda,Moura,eduarda.moura.func332@aeroporto.com.br,324,4538,2024-05-04,9525.25,True,FUNC-000333
Vinícius,Marques,vinícius.marques.func333@aeroporto.com.br,591,1002,2023-10-30,19432.06,True,FUNC-000334
Alexandre,Nogueira,alexandre.nogueira.func334@aeroporto.com.br,904,1095,2017-04-03,4028.4,True,FUNC-000335
Alícia,Souza,alícia.souza.func335@aeroporto.com.br,576,241,2012-08-28,23527.88,True,FUNC-000336
José Pedro,da Paz,josé pedro.da paz.func336@aeroporto.com.br,257,4352,2023-07-26,19814.04,True,FUNC-000337
Yago,Mendonça,yago.mendonça.func337@aeroporto.com.br,674,2515,2020-04-20,26766.36,True,FUNC-000338
Alícia,Cunha,alícia.cunha.func338@aeroporto.com.br,23,3494,2012-05-03,5348.03,True,FUNC-000339
Arthur Miguel,Rodrigues,arthur miguel.rodrigues.func339@aeroporto.com.br,278,248,2024-12-03,13442.06,True,FUNC-000340
Bárbara,Sales,bárbara.sales.func340@aeroporto.com.br,387,214,2011-09-12,22447.18,True,FUNC-000341
Maria Fernanda,Porto,maria fernanda.porto.func341@aeroporto.com.br,164,1689,2025-01-13,24139.01,True,FUNC-000342
Matheus,Duarte,matheus.duarte.func342@aeroporto.com.br,357,2109,2014-09-08,29833.78,True,FUNC-000343
Beatriz,Correia,beatriz.correia.func343@aeroporto.com.br,424,1796,2014-06-19,32237.58,True,FUNC-000344
Thomas,das Neves,thomas.das neves.func344@aeroporto.com.br,14,3892,2015-09-15,21281.89,True,FUNC-000345
Kevin,Pacheco,kevin.pacheco.func345@aeroporto.com.br,664,2964,2022-12-28,31558.38,True,FUNC-000346
Carolina,Ribeiro,carolina.ribeiro.func346@aeroporto.com.br,320,1346,2019-05-29,26696.65,True,FUNC-000347
Maria Clara,Novaes,maria clara.novaes.func347@aeroporto.com.br,376,1002,2017-12-24,33005.87,True,FUNC-000348
Ian,Carvalho,ian.carvalho.func348@aeroporto.com.br,4,352,2020-12-03,26278.32,True,FUNC-000349
Jade,Abreu,jade.abreu.func349@aeroporto.com.br,47,4883,2012-05-13,23075.3,True,FUNC-000350
Paulo,da Cunha,paulo.da cunha.func350@aeroporto.com.br,951,2103,2013-10-06,5103.53,True,FUNC-000351
Lucas Gabriel,Rezende,lucas gabriel.rezende.func351@aeroporto.com.br,151,4122,2014-04-04,30017.24,True,FUNC-000352
Emilly,Gomes,emilly.gomes.func352@aeroporto.com.br,697,1164,2013-08-18,12325.55,True,FUNC-000353
Yan,Guerra,yan.guerra.func353@aeroporto.com.br,53,2382,2023-07-25,15642.33,False,FUNC-000354
Maya,Melo,maya.melo.func354@aeroporto.com.br,354,4081,2016-11-25,5761.67,True,FUNC-000355
Eduardo,Gonçalves,eduardo.gonçalves.func355@aeroporto.com.br,556,3422,2018-02-08,6073.99,True,FUNC-000356
Joana,da Conceição,joana.da conceição.func356@aeroporto.com.br,969,3402,2011-06-13,25492.48,False,FUNC-000357
Ryan,Barbosa,ryan.barbosa.func357@aeroporto.com.br,239,804,2019-11-07,29171.33,True,FUNC-000358
Kaique,Camargo,kaique.camargo.func358@aeroporto.com.br,138,2392,2025-04-25,28157.63,True,FUNC-000359
Guilherme,Lima,guilherme.lima.func359@aeroporto.com.br,437,4079,2014-03-16,28083.02,True,FUNC-000360
Ana Júlia,Siqueira,ana júlia.siqueira.func360@aeroporto.com.br,520,665,2024-03-04,28279.49,True,FUNC-000361
Agatha,Cavalcante,agatha.cavalcante.func361@aeroporto.com.br,586,2350,2012-07-22,18777.28,True,FUNC-000362
Kamilly,Sousa,kamilly.sousa.func362@aeroporto.com.br,265,2818,2022-11-19,22940.94,True,FUNC-000363
Giovanna,Azevedo,giovanna.azevedo.func363@aeroporto.com.br,818,3727,2022-12-10,25409.05,True,FUNC-000364
Luísa,Lopes,luísa.lopes.func364@aeroporto.com.br,741,2706,2012-02-07,9755.13,True,FUNC-000365
André,Abreu,andré.abreu.func365@aeroporto.com.br,319,621,2022-02-16,24770.19,True,FUNC-000366
Ana Clara,Araújo,ana clara.araújo.func366@aeroporto.com.br,142,2293,2023-05-05,17060.86,True,FUNC-000367
Sophie,Silveira,sophie.silveira.func367@aeroporto.com.br,825,2178,2024-12-07,21232.45,True,FUNC-000368
Marcos Vinicius,Vargas,marcos vinicius.vargas.func368@aeroporto.com.br,981,3606,2021-01-31,6991.29,True,FUNC-000369
Matheus,Lopes,matheus.lopes.func369@aeroporto.com.br,541,577,2022-12-17,5665.03,True,FUNC-000370
Isabela,Rocha,isabela.rocha.func370@aeroporto.com.br,773,827,2018-05-04,5479.01,True,FUNC-000371
Helena,Gonçalves,helena.gonçalves.func371@aeroporto.com.br,873,2241,2024-05-25,4223.45,True,FUNC-000372
João Felipe,Gonçalves,joão felipe.gonçalves.func372@aeroporto.com.br,213,2664,2011-12-15,27872.61,False,FUNC-000373
Natália,Pimenta,natália.pimenta.func373@aeroporto.com.br,517,3889,2017-02-28,20602.46,True,FUNC-000374
Bella,Novaes,bella.novaes.func374@aeroporto.com.br,751,4605,2020-01-09,16730.56,True,FUNC-000375
Miguel,Pires,miguel.pires.func375@aeroporto.com.br,445,4190,2019-06-20,30285.33,True,FUNC-000376
Isaac,Aparecida,isaac.aparecida.func376@aeroporto.com.br,644,2853,2014-12-11,12951.67,True,FUNC-000377
Bianca,Pires,bianca.pires.func377@aeroporto.com.br,22,2574,2017-01-03,32940.67,True,FUNC-000378
Yago,Fogaça,yago.fogaça.func378@aeroporto.com.br,240,1607,2014-12-18,22131.18,False,FUNC-000379
Melina,Monteiro,melina.monteiro.func379@aeroporto.com.br,193,3420,2022-02-16,17307.69,False,FUNC-000380
Maria Luiza,da Costa,maria luiza.da costa.func380@aeroporto.com.br,554,1938,2016-04-13,16577.74,True,FUNC-000381
Isaac,Martins,isaac.martins.func381@aeroporto.com.br,182,2507,2016-09-07,3330.13,True,FUNC-000382
Antônio,da Cunha,antônio.da cunha.func382@aeroporto.com.br,701,4517,2019-11-13,23697.95,True,FUNC-000383
Enzo,Ferreira,enzo.ferreira.func383@aeroporto.com.br,994,1786,2021-07-15,12227.18,True,FUNC-000384
João Guilherme,Nunes,joão guilherme.nunes.func384@aeroporto.com.br,634,842,2013-05-01,15767.43,True,FUNC-000385
João Lucas,Sampaio,joão lucas.sampaio.func385@aeroporto.com.br,693,274,2013-06-18,20465.88,True,FUNC-000386
Thales,Sampaio,thales.sampaio.func386@aeroporto.com.br,939,1306,2017-04-25,23510.48,True,FUNC-000387
Milena,Nascimento,milena.nascimento.func387@aeroporto.com.br,786,3323,2019-10-21,32276.63,True,FUNC-000388
Benjamin,da Cunha,benjamin.da cunha.func388@aeroporto.com.br,944,2160,2014-12-03,13974.36,True,FUNC-000389
João Miguel,Andrade,joão miguel.andrade.func389@aeroporto.com.br,234,1071,2020-08-20,24175.34,True,FUNC-000390
Arthur Miguel,Santos,arthur miguel.santos.func390@aeroporto.com.br,108,2267,2015-12-07,5069.37,True,FUNC-000391
Laura,Moreira,laura.moreira.func391@aeroporto.com.br,252,3551,2026-01-15,8983.01,True,FUNC-000392
Davi,Aragão,davi.aragão.func392@aeroporto.com.br,720,1721,2025-03-13,34490.75,True,FUNC-000393
Melissa,Nascimento,melissa.nascimento.func393@aeroporto.com.br,156,3967,2022-02-05,4176.14,True,FUNC-000394
Luana,Duarte,luana.duarte.func394@aeroporto.com.br,432,1270,2018-10-04,26774.52,True,FUNC-000395
Maria Luiza,Teixeira,maria luiza.teixeira.func395@aeroporto.com.br,741,2011,2024-12-19,24785.97,True,FUNC-000396
Matteo,Costa,matteo.costa.func396@aeroporto.com.br,717,2821,2024-02-08,10173.31,True,FUNC-000397
Vitor Hugo,Rezende,vitor hugo.rezende.func397@aeroporto.com.br,249,4909,2017-09-23,2979.67,True,FUNC-000398
Melissa,Rodrigues,melissa.rodrigues.func398@aeroporto.com.br,830,1292,2015-09-09,21913.17,True,FUNC-000399
Bryan,Souza,bryan.souza.func399@aeroporto.com.br,377,749,2023-05-02,12311.26,True,FUNC-000400
Maria Sophia,Caldeira,maria sophia.caldeira.func400@aeroporto.com.br,124,1850,2024-08-10,22021.98,True,FUNC-000401
Maria Eduarda,Duarte,maria eduarda.duarte.func401@aeroporto.com.br,165,898,2023-05-07,28653.73,True,FUNC-000402
Luigi,da Rocha,luigi.da rocha.func402@aeroporto.com.br,582,2863,2019-01-06,19511.66,True,FUNC-000403
Letícia,Peixoto,letícia.peixoto.func403@aeroporto.com.br,405,1865,2015-05-22,20981.24,False,FUNC-000404
Bella,Almeida,bella.almeida.func404@aeroporto.com.br,808,1809,2013-12-27,23261.31,True,FUNC-000405
Anthony Gabriel,Albuquerque,anthony gabriel.albuquerque.func405@aeroporto.com.br,524,1261,2025-04-13,15822.65,True,FUNC-000406
Ayla,Cirino,ayla.cirino.func406@aeroporto.com.br,860,1448,2021-06-20,11415.71,False,FUNC-000407
Carolina,Gonçalves,carolina.gonçalves.func407@aeroporto.com.br,27,2780,2025-01-17,34720.67,True,FUNC-000408
Yuri,Castro,yuri.castro.func408@aeroporto.com.br,718,2942,2018-01-29,18429.14,True,FUNC-000409
Lorenzo,da Rocha,lorenzo.da rocha.func409@aeroporto.com.br,492,4661,2024-10-29,13049.37,True,FUNC-000410
Camila,Nogueira,camila.nogueira.func410@aeroporto.com.br,476,2760,2018-10-25,4570.45,True,FUNC-000411
Igor,Correia,igor.correia.func411@aeroporto.com.br,704,3810,2016-02-29,4040.82,True,FUNC-000412
Maria Cecília,Garcia,maria cecília.garcia.func412@aeroporto.com.br,522,1387,2012-09-07,22964.75,True,FUNC-000413
Ana Sophia,da Rocha,ana sophia.da rocha.func413@aeroporto.com.br,543,100,2011-07-14,17268.53,True,FUNC-000414
Alexandre,Caldeira,alexandre.caldeira.func414@aeroporto.com.br,376,4547,2014-08-09,11224.22,True,FUNC-000415
Melissa,Vasconcelos,melissa.vasconcelos.func415@aeroporto.com.br,484,3924,2020-02-24,29405.63,True,FUNC-000416
André,Borges,andré.borges.func416@aeroporto.com.br,369,3839,2016-05-12,15686.77,False,FUNC-000417
Rhavi,da Rosa,rhavi.da rosa.func417@aeroporto.com.br,770,919,2013-06-27,19377.19,True,FUNC-000418
Sophie,Rocha,sophie.rocha.func418@aeroporto.com.br,687,4033,2014-05-15,20570.0,True,FUNC-000419
Alexia,Fogaça,alexia.fogaça.func419@aeroporto.com.br,858,3334,2014-08-12,13282.81,True,FUNC-000420
Rafaela,Abreu,rafaela.abreu.func420@aeroporto.com.br,927,2919,2018-04-15,32577.48,True,FUNC-000421
Maria Eduarda,Mendes,maria eduarda.mendes.func421@aeroporto.com.br,254,2857,2026-02-11,4409.57,True,FUNC-000422
Leandro,Castro,leandro.castro.func422@aeroporto.com.br,937,1800,2016-07-02,22465.54,True,FUNC-000423
Nathan,da Conceição,nathan.da conceição.func423@aeroporto.com.br,775,860,2021-03-13,5968.32,True,FUNC-000424
Apollo,Gonçalves,apollo.gonçalves.func424@aeroporto.com.br,459,3789,2021-01-17,15883.9,True,FUNC-000425
Ana Vitória,Siqueira,ana vitória.siqueira.func425@aeroporto.com.br,852,2389,2026-02-25,13621.97,True,FUNC-000426
Ana Laura,Pires,ana laura.pires.func426@aeroporto.com.br,687,1439,2014-02-10,18552.58,True,FUNC-000427
Lucas,Câmara,lucas.câmara.func427@aeroporto.com.br,139,1531,2013-01-07,5175.55,True,FUNC-000428
Asafe,Borges,asafe.borges.func428@aeroporto.com.br,814,1674,2014-05-19,20020.84,True,FUNC-000429
Ana Sophia,Azevedo,ana sophia.azevedo.func429@aeroporto.com.br,503,2766,2013-07-21,24145.54,True,FUNC-000430
Ísis,Câmara,ísis.câmara.func430@aeroporto.com.br,400,1454,2015-03-01,14050.92,True,FUNC-000431
Maria Laura,Almeida,maria laura.almeida.func431@aeroporto.com.br,106,1199,2023-05-23,21380.12,True,FUNC-000432
Lunna,Pimenta,lunna.pimenta.func432@aeroporto.com.br,135,4395,2025-02-27,22583.09,True,FUNC-000433
Dante,Andrade,dante.andrade.func433@aeroporto.com.br,662,814,2014-12-26,12610.97,True,FUNC-000434
Davi,Castro,davi.castro.func434@aeroporto.com.br,182,4953,2014-06-22,7096.12,True,FUNC-000435
Agatha,Pires,agatha.pires.func435@aeroporto.com.br,607,3233,2014-03-27,34627.89,False,FUNC-000436
Maria Eduarda,Nunes,maria eduarda.nunes.func436@aeroporto.com.br,294,1021,2023-06-18,17197.23,True,FUNC-000437
Paulo,Brito,paulo.brito.func437@aeroporto.com.br,298,877,2018-02-18,13326.73,True,FUNC-000438
